"P0","MSYR","ROI","P1993","alpha","alpha_status","method"
13385.4915175238,0.025368348001913,0.0243847961934356,8038.66659002389,0.5,"fixed","MCMC"
14156.2781649759,0.0219970376615435,0.0196745794676791,8913.17267633817,0.5,"fixed","MCMC"
14247.5121645577,0.0215318837131663,0.020344829198921,8338.2451602367,0.5,"fixed","MCMC"
13258.2380958704,0.0260076521012329,0.0250679719724194,7992.15972783898,0.5,"fixed","MCMC"
13014.5075977281,0.0273297218952735,0.0251666206331154,8401.59900331908,0.5,"fixed","MCMC"
13852.3063045094,0.0232585332844612,0.0210938148377577,8716.50915138393,0.5,"fixed","MCMC"
14557.0045979508,0.0202814754246322,0.0195658338212894,8084.35127358939,0.5,"fixed","MCMC"
17114.7910870722,0.0134184552393026,0.0118848933941551,9484.56080246618,0.5,"fixed","MCMC"
11453.0413732198,0.0375959790879493,0.0367170952516678,7568.05838216068,0.5,"fixed","MCMC"
15806.4583180492,0.0160817800732431,0.0157457282041722,7658.40946774568,0.5,"fixed","MCMC"
13105.9636107962,0.0267808550263306,0.0264375521781779,7699.60879915457,0.5,"fixed","MCMC"
14447.2558630833,0.0207747713881602,0.0193766367599801,8517.01531204164,0.5,"fixed","MCMC"
13313.6560780428,0.0257664558482905,0.023842380504338,8418.24418005168,0.5,"fixed","MCMC"
13070.6552598652,0.0271564349535971,0.0209708114662008,9618.10080303301,0.5,"fixed","MCMC"
12670.9193496253,0.0292590353266863,0.0272898220942528,8216.39898848579,0.5,"fixed","MCMC"
12223.4046409451,0.0320415480529704,0.0297595644158266,8153.20585025259,0.5,"fixed","MCMC"
13794.8940845618,0.0233702017861401,0.0233424150425268,7571.60702152359,0.5,"fixed","MCMC"
13079.2355279766,0.0269713422249498,0.0251906928004446,8285.33308421326,0.5,"fixed","MCMC"
12704.5449578147,0.0290395065031685,0.0281153628330735,7868.00271745509,0.5,"fixed","MCMC"
13295.4507613091,0.025916347559139,0.0225022215424873,8951.99524763789,0.5,"fixed","MCMC"
13546.1346154361,0.0245627108574268,0.0240347086559438,7843.61163378766,0.5,"fixed","MCMC"
12837.1944321791,0.0283058760192883,0.0261829434075125,8324.19440906087,0.5,"fixed","MCMC"
13051.708098637,0.0270765352267909,0.0265957827421091,7754.01053425141,0.5,"fixed","MCMC"
15185.7286968374,0.0181462665218728,0.0171394506600808,8409.12276445207,0.5,"fixed","MCMC"
13313.9511859326,0.0257852919158142,0.0233563271500927,8612.19996840597,0.5,"fixed","MCMC"
12580.9937881572,0.0298070679144634,0.0270956424703379,8410.05276437475,0.5,"fixed","MCMC"
15072.2600797716,0.0184589373627932,0.0177570353441874,8126.25005943984,0.5,"fixed","MCMC"
16129.9093470959,0.0153141680803477,0.0146365863410365,8127.53474446974,0.5,"fixed","MCMC"
15696.9463717485,0.0165211803593578,0.0158198933142368,8161.94746132216,0.5,"fixed","MCMC"
13622.4805987519,0.0242188814310722,0.0233642039629021,8023.78093106485,0.5,"fixed","MCMC"
13380.5623050015,0.0254196261046781,0.0238283358884253,8304.0994135495,0.5,"fixed","MCMC"
16479.8833952663,0.0144807584479377,0.0136701421995111,8321.17301240324,0.5,"fixed","MCMC"
16064.3476706555,0.0156999602230703,0.0143913842096208,8890.83536410925,0.5,"fixed","MCMC"
14397.3564972524,0.0206833571044451,0.0215211845850325,6655.2202244661,0.5,"fixed","MCMC"
12765.9116415601,0.0287241675447946,0.026031220840727,8479.70307629696,0.5,"fixed","MCMC"
17242.8247302661,0.0126369301293812,0.0119331321849561,7959.18494708214,0.5,"fixed","MCMC"
14134.0039368372,0.0222312950029536,0.0180724360022793,9691.5382549455,0.5,"fixed","MCMC"
15973.560619952,0.0157947421590702,0.0149442938515094,8356.13653688817,0.5,"fixed","MCMC"
16033.409198582,0.0154177366927844,0.01510577038517,7539.99943658518,0.5,"fixed","MCMC"
14439.0631943273,0.0208665578431459,0.0188882724141071,8849.81979474416,0.5,"fixed","MCMC"
17315.4307650211,0.0126233218484362,0.0117593507672933,8374.95227260269,0.5,"fixed","MCMC"
14978.3690848109,0.0187162630677822,0.0183354413371006,7823.34171637776,0.5,"fixed","MCMC"
14471.2389166565,0.0206023258541924,0.0199218848843485,8048.74730111033,0.5,"fixed","MCMC"
15534.596591533,0.0172432367531313,0.0154737304886683,9131.70588786972,0.5,"fixed","MCMC"
12862.9117827741,0.0281581433136116,0.026163876203384,8289.77558326174,0.5,"fixed","MCMC"
17219.1909269213,0.0126464255037591,0.0119845505665146,7834.94354426068,0.5,"fixed","MCMC"
14961.6112921579,0.0189048094436466,0.0177613337700882,8474.02477019919,0.5,"fixed","MCMC"
13991.8265509221,0.0225313490341701,0.0220664077712309,7855.98536389213,0.5,"fixed","MCMC"
11610.844763193,0.0363919413621215,0.0309327504834782,8565.73771986821,0.5,"fixed","MCMC"
17646.4570939736,0.0119719152136443,0.0110763836893801,8403.6960994243,0.5,"fixed","MCMC"
12692.509398539,0.0290933774841306,0.0289213511609083,7578.47409818602,0.5,"fixed","MCMC"
13393.297380449,0.0253137236602913,0.0246785686012716,7875.93012558584,0.5,"fixed","MCMC"
12609.3735532676,0.0296844831435594,0.0245568876812814,9062.54073931358,0.5,"fixed","MCMC"
11763.64563233,0.0352518538162515,0.0299348495711358,8623.30581748731,0.5,"fixed","MCMC"
14381.0003198912,0.0210752236933183,0.0192092939364179,8766.3896409064,0.5,"fixed","MCMC"
15459.2218167151,0.0171091824375835,0.0168465180990647,7634.75607825504,0.5,"fixed","MCMC"
14096.4183049386,0.0222349973612026,0.019970762353426,8860.29979697747,0.5,"fixed","MCMC"
12826.1092140713,0.0284233651586037,0.0240546708815539,8992.45215864033,0.5,"fixed","MCMC"
12977.7818309202,0.0275133877982146,0.0258746241372119,8201.05909160819,0.5,"fixed","MCMC"
12985.5626985839,0.0274041529260174,0.0279357635729505,7274.88594699189,0.5,"fixed","MCMC"
14554.6100585596,0.0203845382599844,0.0188874988677874,8608.93269213375,0.5,"fixed","MCMC"
13422.7106974403,0.0251835812622376,0.0242213011828256,8036.67763354061,0.5,"fixed","MCMC"
13722.4353835455,0.0238684550081551,0.0211106040099014,8914.81472278107,0.5,"fixed","MCMC"
18787.2207032146,0.00996246539502831,0.0089580218990446,8373.65463889057,0.5,"fixed","MCMC"
15363.5660874794,0.0177818415529954,0.0157929376282315,9226.65627392664,0.5,"fixed","MCMC"
12199.8632234182,0.0322110599015063,0.0286840482610862,8462.24646437152,0.5,"fixed","MCMC"
16407.7341813671,0.0146194484925994,0.0138930713939802,8187.673622807,0.5,"fixed","MCMC"
15564.7428308791,0.0169514929171805,0.0160865310640852,8332.5395291694,0.5,"fixed","MCMC"
14833.2752066638,0.0193617686894686,0.0180879871441271,8538.98093241071,0.5,"fixed","MCMC"
13312.1129285816,0.0256497322237099,0.0265689601946399,7015.60411857416,0.5,"fixed","MCMC"
14581.9945143107,0.0202425608548665,0.0190918942667444,8393.41097286978,0.5,"fixed","MCMC"
11577.7455158527,0.0366302932633135,0.0338998435876241,8021.89730843773,0.5,"fixed","MCMC"
15059.0136593572,0.0184735339945051,0.0179278595220906,7981.1604100302,0.5,"fixed","MCMC"
16344.1076518367,0.0147967426250026,0.0140320818774262,8250.9523801196,0.5,"fixed","MCMC"
15126.0825138184,0.0182774090610819,0.017594137426308,8113.45048779145,0.5,"fixed","MCMC"
14357.9472779062,0.0209155296125076,0.0212913721114032,7188.20756665053,0.5,"fixed","MCMC"
13778.7149046151,0.0235246788212305,0.0222888041743927,8250.57149784662,0.5,"fixed","MCMC"
13580.9370293858,0.024408191897033,0.0236712325480821,7956.56612164384,0.5,"fixed","MCMC"
15287.7468465364,0.0179290141717806,0.0163782414983966,8875.06841571762,0.5,"fixed","MCMC"
13112.5574082647,0.0268498538086339,0.0234001423280237,8872.8192625475,0.5,"fixed","MCMC"
12342.8552437916,0.0313257800626197,0.0251731682384526,9129.05087960914,0.5,"fixed","MCMC"
14471.4264978026,0.0205154998127746,0.0205145361536485,7511.9939593274,0.5,"fixed","MCMC"
14505.5630283066,0.02049724866709,0.0196018600676311,8204.75890993804,0.5,"fixed","MCMC"
18846.5958407493,0.0104388319325732,0.00904788238692555,9823.37298616516,0.5,"fixed","MCMC"
12576.4418248228,0.0298087538157538,0.0284643954075487,7983.26402545539,0.5,"fixed","MCMC"
15780.5729694148,0.0162883217411492,0.0155644886587472,8191.23626897344,0.5,"fixed","MCMC"
14230.0027327014,0.0215444522782643,0.0209593474967402,7956.48560906727,0.5,"fixed","MCMC"
13052.3520897076,0.0271725728019402,0.023524466173416,8904.61887998194,0.5,"fixed","MCMC"
13927.463682066,0.0228005165194623,0.0224711823865913,7766.1224889006,0.5,"fixed","MCMC"
14109.29808866,0.0221472317400734,0.0203232595986589,8647.72181968808,0.5,"fixed","MCMC"
13298.3671461112,0.0259318439861597,0.0217491571294668,9202.20010457023,0.5,"fixed","MCMC"
13445.4675574765,0.0250317920347709,0.0248898530312534,7629.58263084382,0.5,"fixed","MCMC"
13703.9456791363,0.023872172869218,0.022493139932565,8301.50967327211,0.5,"fixed","MCMC"
12349.5700213783,0.0311862379207442,0.0317229665169017,7274.12097240458,0.5,"fixed","MCMC"
17421.5518832255,0.0124596767228648,0.0115261547080721,8530.22055361718,0.5,"fixed","MCMC"
11462.6146128477,0.037560678096992,0.0277679082665347,9131.96208670786,0.5,"fixed","MCMC"
14648.3506472677,0.0199570279903062,0.0191337734519528,8175.77057421627,0.5,"fixed","MCMC"
13932.0609467992,0.0228600992340759,0.0214667538610995,8371.16610517976,0.5,"fixed","MCMC"
13465.2338345702,0.025005968177109,0.0234088018211198,8332.16341784249,0.5,"fixed","MCMC"
11445.879994939,0.0376808796185467,0.0303838872488165,8769.3032167739,0.5,"fixed","MCMC"
13578.8727985689,0.0244422894140053,0.0232559419370528,8177.23875433856,0.5,"fixed","MCMC"
11480.3595396659,0.0374003030685033,0.0319824246874449,8487.97185209305,0.5,"fixed","MCMC"
16178.0406571151,0.0150872771936157,0.0146319502045829,7758.21981962976,0.5,"fixed","MCMC"
14515.8019802809,0.0204721928287559,0.0194623374284668,8284.71318469531,0.5,"fixed","MCMC"
12878.3202618468,0.0280948229292623,0.0252199156757678,8583.40456510871,0.5,"fixed","MCMC"
14983.0355959626,0.018831690454426,0.0176963265194874,8472.56811193191,0.5,"fixed","MCMC"
15021.1731293051,0.0185130488804139,0.0184072406050271,7531.28772895917,0.5,"fixed","MCMC"
13363.0353688318,0.0255326674183289,0.0233226323337345,8548.03798547068,0.5,"fixed","MCMC"
14607.074685664,0.0202262001296116,0.0184447425214371,8798.98251891879,0.5,"fixed","MCMC"
12614.9441952551,0.029606438376895,0.0267989150286754,8451.94278753145,0.5,"fixed","MCMC"
12167.256959695,0.0324397077759667,0.0277386657863781,8716.57228540717,0.5,"fixed","MCMC"
13935.6549243521,0.0228412465583264,0.0214943309742186,8348.04992921961,0.5,"fixed","MCMC"
11479.1875760203,0.0374218591281285,0.0293906755838143,8899.43521270736,0.5,"fixed","MCMC"
13326.3428523167,0.0256506535068784,0.0249753251437506,7884.45624170237,0.5,"fixed","MCMC"
13884.39763217,0.023006711662288,0.0224604176831009,7894.61314069232,0.5,"fixed","MCMC"
12667.5024333779,0.0292643032002653,0.028004814696365,7978.46896687278,0.5,"fixed","MCMC"
11454.5114935337,0.0375975664081559,0.0336697274079223,8208.90713705357,0.5,"fixed","MCMC"
15936.6124978511,0.0162593244870579,0.0140641995786746,9640.67720291729,0.5,"fixed","MCMC"
15701.3492122778,0.0164005748673206,0.0160405514247981,7719.33138804973,0.5,"fixed","MCMC"
13115.3944374652,0.0267912187172831,0.0246729625127253,8422.10292215754,0.5,"fixed","MCMC"
14843.4254032987,0.0191908041224326,0.0187931108116692,7842.35355509236,0.5,"fixed","MCMC"
13078.720327982,0.0269695126993616,0.0253303391651278,8231.88345900968,0.5,"fixed","MCMC"
14425.3389501885,0.0206834146553601,0.0207804271483427,7431.62541954885,0.5,"fixed","MCMC"
17112.3036537634,0.0134628759555999,0.0118414645616272,9596.776285178,0.5,"fixed","MCMC"
11553.2902516826,0.0368571442833902,0.0268570724953321,9225.79560939937,0.5,"fixed","MCMC"
11939.8997824228,0.0339833155868951,0.0296096904888841,8528.70829458794,0.5,"fixed","MCMC"
14784.680286761,0.0194948033124058,0.0184750260031947,8344.24399099745,0.5,"fixed","MCMC"
13370.2969223415,0.0254594310586376,0.0241212544357965,8193.07506115893,0.5,"fixed","MCMC"
11990.2239982667,0.033605688655966,0.0322312229256549,7832.5485905552,0.5,"fixed","MCMC"
12417.6798803038,0.030785966270799,0.0293222485007694,7977.93007098288,0.5,"fixed","MCMC"
18407.3509520896,0.0106277458850062,0.0096466638282342,8488.08612193896,0.5,"fixed","MCMC"
11717.1952973196,0.035603170526644,0.028811793608525,8857.37528151046,0.5,"fixed","MCMC"
13509.2536142303,0.0247637236714562,0.0237785076900447,8065.63503247007,0.5,"fixed","MCMC"
15387.3906544869,0.0175992720702988,0.016194259242202,8790.30987571572,0.5,"fixed","MCMC"
13750.6185904844,0.0235041537605518,0.024391473184689,6921.64680055277,0.5,"fixed","MCMC"
15070.0183550809,0.0183959960999353,0.0180533300577101,7780.29404808134,0.5,"fixed","MCMC"
15226.614712598,0.0180657380990139,0.0167982608749713,8634.56519653861,0.5,"fixed","MCMC"
12987.8191770637,0.0274534885139882,0.0259910506497143,8138.39213454147,0.5,"fixed","MCMC"
14526.8929256429,0.0204750541548817,0.0190830356114486,8535.53442330275,0.5,"fixed","MCMC"
15116.81012561,0.0183911844497246,0.0172581235903515,8500.15952376769,0.5,"fixed","MCMC"
14141.6102557411,0.0220721434255978,0.0195510176496845,9001.1343287465,0.5,"fixed","MCMC"
13429.5943928888,0.0252533136584409,0.0219951259629727,8964.89920164597,0.5,"fixed","MCMC"
17066.7284697013,0.0128702737665803,0.0123283553300435,7502.80311063249,0.5,"fixed","MCMC"
13856.3338507518,0.0231228126487189,0.0226916508734893,7823.30613516544,0.5,"fixed","MCMC"
13290.7342566993,0.0257111447083126,0.0275269335219357,6354.12319769911,0.5,"fixed","MCMC"
15724.1302966232,0.0164014792327602,0.0158353601337053,7996.03914658742,0.5,"fixed","MCMC"
12970.5368310266,0.0274879585764926,0.0279960785972757,7287.26088679037,0.5,"fixed","MCMC"
14593.6570677783,0.0203190372325812,0.0181496732492659,9017.48904699596,0.5,"fixed","MCMC"
11746.2983917129,0.0353898508204446,0.0284799682344221,8895.40871756685,0.5,"fixed","MCMC"
13421.5848895887,0.0252099933577204,0.0237946780833638,8240.5555089062,0.5,"fixed","MCMC"
13908.1740435378,0.0229562132759771,0.0216658163067509,8311.36184449073,0.5,"fixed","MCMC"
14598.1486331334,0.0202647357175774,0.0184292459844932,8827.84179609935,0.5,"fixed","MCMC"
13575.2963115032,0.0245801051101483,0.0210279949281564,9143.70090777554,0.5,"fixed","MCMC"
12639.5101426719,0.0295229121511279,0.0236398218243787,9258.56929154695,0.5,"fixed","MCMC"
13743.1452109026,0.0237283047085717,0.0217801259382007,8578.34692515108,0.5,"fixed","MCMC"
11445.6590611555,0.0376845429661723,0.0299682461046933,8831.57446614612,0.5,"fixed","MCMC"
14254.8152638654,0.0216337927416264,0.0189940639932793,9108.8358396604,0.5,"fixed","MCMC"
12949.6608687344,0.0277358936392674,0.0236395283286392,8983.82312397584,0.5,"fixed","MCMC"
12834.6966170849,0.0282619433401585,0.0284014952897989,7459.18848706383,0.5,"fixed","MCMC"
13486.0021241901,0.0248393624123819,0.0245755217203056,7697.76817456763,0.5,"fixed","MCMC"
13856.4965892864,0.0231682863743236,0.0220833098669313,8190.97745960963,0.5,"fixed","MCMC"
14239.1689898091,0.0216049801122855,0.0199866812194773,8582.03455001012,0.5,"fixed","MCMC"
12878.9547694508,0.0281036802894253,0.0247491639218165,8730.68566504856,0.5,"fixed","MCMC"
13955.4041926031,0.0228113859373951,0.0206978866804899,8732.84597953009,0.5,"fixed","MCMC"
14661.5929743508,0.0199479148163819,0.018827819544333,8390.47412840579,0.5,"fixed","MCMC"
14876.6878463762,0.0191736702954806,0.018158489435121,8358.4749922539,0.5,"fixed","MCMC"
12490.1410832738,0.0303466174837106,0.0282759933964192,8186.50008666192,0.5,"fixed","MCMC"
13671.7645725617,0.0239444279633313,0.0238214363800513,7628.65912177408,0.5,"fixed","MCMC"
13166.9958244155,0.0265385108147909,0.0239360034327809,8615.0155555742,0.5,"fixed","MCMC"
17657.771640039,0.0121749384380812,0.011012002696005,9039.6697534066,0.5,"fixed","MCMC"
13222.1178343529,0.0262273416129613,0.0243845472379107,8355.5849089356,0.5,"fixed","MCMC"
13271.4398971561,0.0259999093453056,0.0235366048425216,8607.80001450247,0.5,"fixed","MCMC"
11571.1804475812,0.0366898074250672,0.0322151341474377,8366.15815708545,0.5,"fixed","MCMC"
13731.2068748515,0.0237931328231752,0.0216563455666918,8657.53448016986,0.5,"fixed","MCMC"
11435.9018412584,0.03778099618424,0.0260622643844277,9351.81810447521,0.5,"fixed","MCMC"
15473.0473011981,0.0171165867708404,0.0166769284723949,7856.90535875965,0.5,"fixed","MCMC"
13276.5125384694,0.025869737738709,0.0259946281323962,7481.23585140989,0.5,"fixed","MCMC"
14215.2876446762,0.0216850261346121,0.0202378195202035,8479.86546151873,0.5,"fixed","MCMC"
17237.0436020493,0.0128042275727848,0.0119204700330005,8429.28231391743,0.5,"fixed","MCMC"
16014.7074375355,0.015744621467921,0.0147098545618398,8580.1428933264,0.5,"fixed","MCMC"
11565.9448767893,0.0367554257676783,0.0275740358193999,9123.06875346676,0.5,"fixed","MCMC"
14056.0751817727,0.0223255598058629,0.0210272759995387,8353.87736124347,0.5,"fixed","MCMC"
17705.8708474446,0.0117958060730899,0.0109504376107392,8227.65562084195,0.5,"fixed","MCMC"
11479.1019480375,0.0374175052630638,0.0304337133036581,8741.94955584889,0.5,"fixed","MCMC"
13677.5523376932,0.0241311668664608,0.0202675350962351,9310.58618775351,0.5,"fixed","MCMC"
13560.3821351747,0.0247726223606676,0.0187356854888203,9925.43364162391,0.5,"fixed","MCMC"
13192.7791538092,0.0263920600855211,0.0241679779704544,8489.27367262491,0.5,"fixed","MCMC"
12386.7758693464,0.0309969962785656,0.02841198412492,8297.20783264379,0.5,"fixed","MCMC"
14255.014888219,0.0216339357947206,0.0189836270358354,9113.94979332141,0.5,"fixed","MCMC"
13469.6277984139,0.0249909093774942,0.0232628273950177,8389.63904907629,0.5,"fixed","MCMC"
15474.2426466452,0.0172678692306151,0.0162008302598939,8516.68845573679,0.5,"fixed","MCMC"
