"phi","dens","method","distribution"
0.23023023023023,7.40676682382935e-06,"equal_weights","Beta"
0.231231231231231,5.27406868246282e-06,"equal_weights","Beta"
0.232232232232232,3.74384424391883e-06,"equal_weights","Beta"
0.233233233233233,2.64942156774165e-06,"equal_weights","Beta"
0.234234234234234,1.86918369812148e-06,"equal_weights","Beta"
0.235235235235235,1.31470023922167e-06,"equal_weights","Beta"
0.236236236236236,9.21894995351372e-07,"equal_weights","Beta"
0.237237237237237,6.44498856833118e-07,"equal_weights","Beta"
0.238238238238238,4.49215515795063e-07,"equal_weights","Beta"
0.239239239239239,3.12165624863057e-07,"equal_weights","Beta"
0.24024024024024,2.16281252359565e-07,"equal_weights","Beta"
0.241241241241241,1.49403849294535e-07,"equal_weights","Beta"
0.242242242242242,1.02900945572937e-07,"equal_weights","Beta"
0.243243243243243,7.06638143925458e-08,"equal_weights","Beta"
0.244244244244244,4.83838360411417e-08,"equal_weights","Beta"
0.245245245245245,3.30319581789351e-08,"equal_weights","Beta"
0.246246246246246,2.2485593211017e-08,"equal_weights","Beta"
0.247247247247247,1.5262142661354e-08,"equal_weights","Beta"
0.248248248248248,1.03293462963593e-08,"equal_weights","Beta"
0.249249249249249,6.97077868715876e-09,"equal_weights","Beta"
0.25025025025025,4.69078749349844e-09,"equal_weights","Beta"
0.251251251251251,3.14753833964404e-09,"equal_weights","Beta"
0.252252252252252,2.10601678150738e-09,"equal_weights","Beta"
0.253253253253253,1.40515036191468e-09,"equal_weights","Beta"
0.254254254254254,9.34885695680204e-10,"equal_weights","Beta"
0.255255255255255,6.20259562542846e-10,"equal_weights","Beta"
0.256256256256256,4.10366672087259e-10,"equal_weights","Beta"
0.257257257257257,2.70743915694844e-10,"equal_weights","Beta"
0.258258258258258,1.78130225087703e-10,"equal_weights","Beta"
0.259259259259259,1.1687268538184e-10,"equal_weights","Beta"
0.26026026026026,7.64696430052606e-11,"equal_weights","Beta"
0.261261261261261,4.98964681546193e-11,"equal_weights","Beta"
0.262262262262262,3.24682779095766e-11,"equal_weights","Beta"
0.263263263263263,2.10698451950939e-11,"equal_weights","Beta"
0.264264264264264,1.36357787621923e-11,"equal_weights","Beta"
0.265265265265265,8.80073338394184e-12,"equal_weights","Beta"
0.266266266266266,5.66476424530593e-12,"equal_weights","Beta"
0.267267267267267,3.63640756032565e-12,"equal_weights","Beta"
0.268268268268268,2.32806239404366e-12,"equal_weights","Beta"
0.269269269269269,1.48645438096801e-12,"equal_weights","Beta"
0.27027027027027,9.46557399674761e-13,"equal_weights","Beta"
0.271271271271271,6.01151808807807e-13,"equal_weights","Beta"
0.272272272272272,3.80773371909445e-13,"equal_weights","Beta"
0.273273273273273,2.40545649269684e-13,"equal_weights","Beta"
0.274274274274274,1.51558474780801e-13,"equal_weights","Beta"
0.275275275275275,9.52396807819131e-14,"equal_weights","Beta"
0.276276276276276,5.96916751617307e-14,"equal_weights","Beta"
0.277277277277277,3.73139154926869e-14,"equal_weights","Beta"
0.278278278278278,2.32644150054575e-14,"equal_weights","Beta"
0.279279279279279,1.44670734554358e-14,"equal_weights","Beta"
0.28028028028028,8.97303582153751e-15,"equal_weights","Beta"
0.281281281281281,5.55099908919633e-15,"equal_weights","Beta"
0.282282282282282,3.42514351051541e-15,"equal_weights","Beta"
0.283283283283283,2.10797289620928e-15,"equal_weights","Beta"
0.284284284284284,1.29399508060943e-15,"equal_weights","Beta"
0.285285285285285,7.92290138817263e-16,"equal_weights","Beta"
0.286286286286286,4.83863116168933e-16,"equal_weights","Beta"
0.287287287287287,2.94747410474411e-16,"equal_weights","Beta"
0.288288288288288,1.79089124337342e-16,"equal_weights","Beta"
0.289289289289289,1.08538205218922e-16,"equal_weights","Beta"
0.29029029029029,6.56134226690212e-17,"equal_weights","Beta"
0.291291291291291,3.95641430408591e-17,"equal_weights","Beta"
0.292292292292292,2.37964503567773e-17,"equal_weights","Beta"
0.293293293293293,1.42766472142971e-17,"equal_weights","Beta"
0.294294294294294,8.54370313305519e-18,"equal_weights","Beta"
0.295295295295295,5.10004655326714e-18,"equal_weights","Beta"
0.296296296296296,3.03677315559411e-18,"equal_weights","Beta"
0.297297297297297,1.80369412591062e-18,"equal_weights","Beta"
0.298298298298298,1.06863113099364e-18,"equal_weights","Beta"
0.299299299299299,6.3155207268539e-19,"equal_weights","Beta"
0.3003003003003,3.72313597730087e-19,"equal_weights","Beta"
0.301301301301301,2.18941937395384e-19,"equal_weights","Beta"
0.302302302302302,1.28431405472834e-19,"equal_weights","Beta"
0.303303303303303,7.51514882762728e-20,"equal_weights","Beta"
0.304304304304304,4.38661803127606e-20,"equal_weights","Beta"
0.305305305305305,2.55416945888251e-20,"equal_weights","Beta"
0.306306306306306,1.4835390441013e-20,"equal_weights","Beta"
0.307307307307307,8.59566199733311e-21,"equal_weights","Beta"
0.308308308308308,4.96812376060247e-21,"equal_weights","Beta"
0.309309309309309,2.86444061017446e-21,"equal_weights","Beta"
0.31031031031031,1.64749138491226e-21,"equal_weights","Beta"
0.311311311311311,9.45244004917553e-22,"equal_weights","Beta"
0.312312312312312,5.41007963558666e-22,"equal_weights","Beta"
0.313313313313313,3.08889959171704e-22,"equal_weights","Beta"
0.314314314314314,1.75932370576121e-22,"equal_weights","Beta"
0.315315315315315,9.99610786334719e-23,"equal_weights","Beta"
0.316316316316316,5.66579267004508e-23,"equal_weights","Beta"
0.317317317317317,3.20358536608815e-23,"equal_weights","Beta"
0.318318318318318,1.80700385809003e-23,"equal_weights","Beta"
0.319319319319319,1.01678763427431e-23,"equal_weights","Beta"
0.32032032032032,5.70756722905183e-24,"equal_weights","Beta"
0.321321321321321,3.19611642301944e-24,"equal_weights","Beta"
0.322322322322322,1.78544327789959e-24,"equal_weights","Beta"
0.323323323323323,9.94998757770375e-25,"equal_weights","Beta"
0.324324324324324,5.5316297265265e-25,"equal_weights","Beta"
0.325325325325325,3.06788292123329e-25,"equal_weights","Beta"
0.326326326326326,1.69738585628443e-25,"equal_weights","Beta"
0.327327327327327,9.36870277815697e-26,"equal_weights","Beta"
0.328328328328328,5.15865355659452e-26,"equal_weights","Beta"
0.329329329329329,2.83368900456058e-26,"equal_weights","Beta"
0.33033033033033,1.55284388957731e-26,"equal_weights","Beta"
0.331331331331331,8.48914666466842e-27,"equal_weights","Beta"
0.332332332332332,4.6297944286762e-27,"equal_weights","Beta"
0.333333333333333,2.51896181417598e-27,"equal_weights","Beta"
0.334334334334334,1.36723889981718e-27,"equal_weights","Beta"
0.335335335335335,7.40339437838688e-28,"equal_weights","Beta"
0.336336336336336,3.9992789661979e-28,"equal_weights","Beta"
0.337337337337337,2.15524922142908e-28,"equal_weights","Beta"
0.338338338338338,1.15872104797986e-28,"equal_weights","Beta"
0.339339339339339,6.21479035720349e-29,"equal_weights","Beta"
0.34034034034034,3.3253764404214e-29,"equal_weights","Beta"
0.341341341341341,1.77509834780307e-29,"equal_weights","Beta"
0.342342342342342,9.45304646778031e-30,"equal_weights","Beta"
0.343343343343343,5.02214678304338e-30,"equal_weights","Beta"
0.344344344344344,2.66180161764403e-30,"equal_weights","Beta"
0.345345345345345,1.40744376032785e-30,"equal_weights","Beta"
0.346346346346346,7.42430623670647e-31,"equal_weights","Beta"
0.347347347347347,3.90706392626184e-31,"equal_weights","Beta"
0.348348348348348,2.05123440017853e-31,"equal_weights","Beta"
0.349349349349349,1.07436163881528e-31,"equal_weights","Beta"
0.35035035035035,5.61379290541483e-32,"equal_weights","Beta"
0.351351351351351,2.92639678416826e-32,"equal_weights","Beta"
0.352352352352352,1.52188267215174e-32,"equal_weights","Beta"
0.353353353353353,7.89587841520278e-33,"equal_weights","Beta"
0.354354354354354,4.0868735788723e-33,"equal_weights","Beta"
0.355355355355355,2.11034544857026e-33,"equal_weights","Beta"
0.356356356356356,1.08714530639984e-33,"equal_weights","Beta"
0.357357357357357,5.5871895286147e-34,"equal_weights","Beta"
0.358358358358358,2.86464639362233e-34,"equal_weights","Beta"
0.359359359359359,1.46527946677152e-34,"equal_weights","Beta"
0.36036036036036,7.47724689782765e-35,"equal_weights","Beta"
0.361361361361361,3.80657820087546e-35,"equal_weights","Beta"
0.362362362362362,1.93330113011651e-35,"equal_weights","Beta"
0.363363363363363,9.79570903547808e-36,"equal_weights","Beta"
0.364364364364364,4.95157948611406e-36,"equal_weights","Beta"
0.365365365365365,2.49702561131967e-36,"equal_weights","Beta"
0.366366366366366,1.25624235791436e-36,"equal_weights","Beta"
0.367367367367367,6.30514194119542e-37,"equal_weights","Beta"
0.368368368368368,3.15709085827554e-37,"equal_weights","Beta"
0.369369369369369,1.57706583832409e-37,"equal_weights","Beta"
0.37037037037037,7.85928116959206e-38,"equal_weights","Beta"
0.371371371371371,3.90738124620675e-38,"equal_weights","Beta"
0.372372372372372,1.9380205833125e-38,"equal_weights","Beta"
0.373373373373373,9.58959508068316e-39,"equal_weights","Beta"
0.374374374374374,4.73381265010725e-39,"equal_weights","Beta"
0.375375375375375,2.33125818793258e-39,"equal_weights","Beta"
0.376376376376376,1.14534881391422e-39,"equal_weights","Beta"
0.377377377377377,5.61374658143472e-40,"equal_weights","Beta"
0.378378378378378,2.74495354551061e-40,"equal_weights","Beta"
0.379379379379379,1.33901011205494e-40,"equal_weights","Beta"
0.38038038038038,6.51626671712311e-41,"equal_weights","Beta"
0.381381381381381,3.1635844743012e-41,"equal_weights","Beta"
0.382382382382382,1.5322337807249e-41,"equal_weights","Beta"
0.383383383383383,7.40346530369623e-42,"equal_weights","Beta"
0.384384384384384,3.56869021288583e-42,"equal_weights","Beta"
0.385385385385385,1.71611267244124e-42,"equal_weights","Beta"
0.386386386386386,8.2327555194942e-43,"equal_weights","Beta"
0.387387387387387,3.94009247193837e-43,"equal_weights","Beta"
0.388388388388388,1.88117268927513e-43,"equal_weights","Beta"
0.389389389389389,8.96006633805271e-44,"equal_weights","Beta"
0.39039039039039,4.25748694999166e-44,"equal_weights","Beta"
0.391391391391391,2.01815339485593e-44,"equal_weights","Beta"
0.392392392392392,9.54361584958114e-45,"equal_weights","Beta"
0.393393393393393,4.50224179047413e-45,"equal_weights","Beta"
0.394394394394394,2.11885336587154e-45,"equal_weights","Beta"
0.395395395395395,9.94782928553618e-46,"equal_weights","Beta"
0.396396396396396,4.65918725071952e-46,"equal_weights","Beta"
0.397397397397397,2.17693513593227e-46,"equal_weights","Beta"
0.398398398398398,1.01468989404906e-46,"equal_weights","Beta"
0.399399399399399,4.71816058410444e-47,"equal_weights","Beta"
0.4004004004004,2.18858102704191e-47,"equal_weights","Beta"
0.401401401401401,1.0127495017255e-47,"equal_weights","Beta"
0.402402402402402,4.67508904124161e-48,"equal_weights","Beta"
0.403403403403403,2.15290613937326e-48,"equal_weights","Beta"
0.404404404404404,9.89023391154285e-49,"equal_weights","Beta"
0.405405405405405,4.53245144750667e-49,"equal_weights","Beta"
0.406406406406406,2.07206673195961e-49,"equal_weights","Beta"
0.407407407407407,9.44968041884136e-50,"equal_weights","Beta"
0.408408408408408,4.2990462029923e-50,"equal_weights","Beta"
0.409409409409409,1.95104591862854e-50,"equal_weights","Beta"
0.41041041041041,8.8328735040772e-51,"equal_weights","Beta"
0.411411411411411,3.98909523393062e-51,"equal_weights","Beta"
0.412412412412412,1.79714607958805e-51,"equal_weights","Beta"
0.413413413413413,8.0765822677756e-52,"equal_weights","Beta"
0.414414414414414,3.62081044566021e-52,"equal_weights","Beta"
0.415415415415415,1.61925975607173e-52,"equal_weights","Beta"
0.416416416416416,7.22367891211783e-53,"equal_weights","Beta"
0.417417417417417,3.21462348833638e-53,"equal_weights","Beta"
0.418418418418418,1.42702022795809e-53,"equal_weights","Beta"
0.419419419419419,6.31912612671798e-54,"equal_weights","Beta"
0.42042042042042,2.79131800441466e-54,"equal_weights","Beta"
0.421421421421421,1.22994447145578e-54,"equal_weights","Beta"
0.422422422422422,5.40609981380184e-55,"equal_weights","Beta"
0.423423423423423,2.37030062708528e-55,"equal_weights","Beta"
0.424424424424424,1.03667361369002e-55,"equal_weights","Beta"
0.425425425425425,4.52270541806699e-56,"equal_weights","Beta"
0.426426426426426,1.96820612771855e-56,"equal_weights","Beta"
0.427427427427427,8.54392119250304e-57,"equal_weights","Beta"
0.428428428428428,3.69961553897189e-57,"equal_weights","Beta"
0.429429429429429,1.59796392161512e-57,"equal_weights","Beta"
0.43043043043043,6.88472569625304e-58,"equal_weights","Beta"
0.431431431431431,2.9587881462942e-58,"equal_weights","Beta"
0.432432432432432,1.26837271491346e-58,"equal_weights","Beta"
0.433433433433433,5.42355334301759e-59,"equal_weights","Beta"
0.434434434434434,2.31325299549591e-59,"equal_weights","Beta"
0.435435435435435,9.8415319505564e-60,"equal_weights","Beta"
0.436436436436436,4.17638739905774e-60,"equal_weights","Beta"
0.437437437437437,1.76780948349576e-60,"equal_weights","Beta"
0.438438438438438,7.46388340787195e-61,"equal_weights","Beta"
0.439439439439439,3.14330850020281e-61,"equal_weights","Beta"
0.44044044044044,1.32038318194812e-61,"equal_weights","Beta"
0.441441441441441,5.53225000122529e-62,"equal_weights","Beta"
0.442442442442442,2.31201391340921e-62,"equal_weights","Beta"
0.443443443443443,9.63748893565149e-63,"equal_weights","Beta"
0.444444444444444,4.00700691665004e-63,"equal_weights","Beta"
0.445445445445445,1.66171662453496e-63,"equal_weights","Beta"
0.446446446446446,6.87341250457721e-64,"equal_weights","Beta"
0.447447447447447,2.83572621130944e-64,"equal_weights","Beta"
0.448448448448448,1.1668915110178e-64,"equal_weights","Beta"
0.449449449449449,4.78926404953489e-65,"equal_weights","Beta"
0.45045045045045,1.96054584367543e-65,"equal_weights","Beta"
0.451451451451451,8.00484478787884e-66,"equal_weights","Beta"
0.452452452452452,3.25982490095412e-66,"equal_weights","Beta"
0.453453453453453,1.32403296978105e-66,"equal_weights","Beta"
0.454454454454454,5.36369650495741e-67,"equal_weights","Beta"
0.455455455455455,2.16714583639148e-67,"equal_weights","Beta"
0.456456456456456,8.73309682107433e-68,"equal_weights","Beta"
0.457457457457457,3.50996053207648e-68,"equal_weights","Beta"
0.458458458458458,1.40697898792266e-68,"equal_weights","Beta"
0.459459459459459,5.62499298861953e-69,"equal_weights","Beta"
