"phi","dens","method","distribution"
0.123123123123123,33.487036379888,"equal_weights","Gaussian"
0.124124124124124,33.1151401519788,"equal_weights","Gaussian"
0.125125125125125,32.5151181482078,"equal_weights","Gaussian"
0.126126126126126,31.6995378678925,"equal_weights","Gaussian"
0.127127127127127,30.6852298590701,"equal_weights","Gaussian"
0.128128128128128,29.4927104008202,"equal_weights","Gaussian"
0.129129129129129,28.1454921647592,"equal_weights","Gaussian"
0.13013013013013,26.6693151723657,"equal_weights","Gaussian"
0.131131131131131,25.091333090436,"equal_weights","Gaussian"
0.132132132132132,23.4392905902575,"equal_weights","Gaussian"
0.133133133133133,21.7407261805476,"equal_weights","Gaussian"
0.134134134134134,20.0222317886914,"equal_weights","Gaussian"
0.135135135135135,18.3087957034267,"equal_weights","Gaussian"
0.136136136136136,16.6232496857453,"equal_weights","Gaussian"
0.137137137137137,14.9858345371766,"equal_weights","Gaussian"
0.138138138138138,13.4138916364836,"equal_weights","Gaussian"
0.139139139139139,11.9216813499901,"equal_weights","Gaussian"
0.14014014014014,10.5203231716885,"equal_weights","Gaussian"
0.141141141141141,9.2178472688865,"equal_weights","Gaussian"
0.142142142142142,8.01934302076434,"equal_weights","Gaussian"
0.143143143143143,6.92718726820194,"equal_weights","Gaussian"
0.144144144144144,5.94133337597082,"equal_weights","Gaussian"
0.145145145145145,5.05964178872576,"equal_weights","Gaussian"
0.146146146146146,4.27823341379773,"equal_weights","Gaussian"
0.147147147147147,3.59184870622184,"equal_weights","Gaussian"
0.148148148148148,2.99419755052067,"equal_weights","Gaussian"
0.149149149149149,2.47828770149272,"equal_weights","Gaussian"
0.15015015015015,2.03672243911902,"equal_weights","Gaussian"
0.151151151151151,1.66196100694651,"equal_weights","Gaussian"
0.152152152152152,1.34653816631124,"equal_weights","Gaussian"
0.153153153153153,1.08324167620096,"equal_weights","Gaussian"
0.154154154154154,0.865248607418943,"equal_weights","Gaussian"
0.155155155155155,0.686223067654733,"equal_weights","Gaussian"
0.156156156156156,0.54037913575432,"equal_weights","Gaussian"
0.157157157157157,0.422513594778598,"equal_weights","Gaussian"
0.158158158158158,0.328013454331027,"equal_weights","Gaussian"
0.159159159159159,0.252843319701552,"equal_weights","Gaussian"
0.16016016016016,0.193517464507498,"equal_weights","Gaussian"
0.161161161161161,0.147061063440608,"equal_weights","Gaussian"
0.162162162162162,0.110964508691124,"equal_weights","Gaussian"
0.163163163163163,0.0831341273784575,"equal_weights","Gaussian"
0.164164164164164,0.0618419885469259,"equal_weights","Gaussian"
0.165165165165165,0.0456768772197881,"equal_weights","Gaussian"
0.166166166166166,0.0334979491821158,"equal_weights","Gaussian"
0.167167167167167,0.0243920830102489,"equal_weights","Gaussian"
0.168168168168168,0.0176355258881594,"equal_weights","Gaussian"
0.169169169169169,0.0126600900772388,"equal_weights","Gaussian"
0.17017017017017,0.00902389497604455,"equal_weights","Gaussian"
0.171171171171171,0.00638645893650127,"equal_weights","Gaussian"
0.172172172172172,0.00448781629927335,"equal_weights","Gaussian"
0.173173173173173,0.00313125815645279,"equal_weights","Gaussian"
0.174174174174174,0.00216925962415492,"equal_weights","Gaussian"
0.175175175175175,0.0014921519364343,"equal_weights","Gaussian"
0.176176176176176,0.0010191155219551,"equal_weights","Gaussian"
0.177177177177177,0.000691102782046717,"equal_weights","Gaussian"
0.178178178178178,0.000465340360191448,"equal_weights","Gaussian"
0.179179179179179,0.000311105477492974,"equal_weights","Gaussian"
0.18018018018018,0.00020651587846202,"equal_weights","Gaussian"
0.181181181181181,0.000136115660830559,"equal_weights","Gaussian"
0.182182182182182,8.90782339911585e-05,"equal_weights","Gaussian"
0.183183183183183,5.78820569660519e-05,"equal_weights","Gaussian"
0.184184184184184,3.73443727926036e-05,"equal_weights","Gaussian"
0.185185185185185,2.39229778788569e-05,"equal_weights","Gaussian"
0.186186186186186,1.52164787245695e-05,"equal_weights","Gaussian"
0.187187187187187,9.60996803362129e-06,"equal_weights","Gaussian"
0.188188188188188,6.02613113946286e-06,"equal_weights","Gaussian"
0.189189189189189,3.75201071005449e-06,"equal_weights","Gaussian"
0.19019019019019,2.31952157159219e-06,"equal_weights","Gaussian"
0.191191191191191,1.42377583543441e-06,"equal_weights","Gaussian"
0.192192192192192,8.67748107478056e-07,"equal_weights","Gaussian"
0.193193193193193,5.25115198208951e-07,"equal_weights","Gaussian"
0.194194194194194,3.15518157025895e-07,"equal_weights","Gaussian"
0.195195195195195,1.88236127812746e-07,"equal_weights","Gaussian"
0.196196196196196,1.11504003253874e-07,"equal_weights","Gaussian"
0.197197197197197,6.55823228430395e-08,"equal_weights","Gaussian"
0.198198198198198,3.82994013086138e-08,"equal_weights","Gaussian"
0.199199199199199,2.22078252352317e-08,"equal_weights","Gaussian"
0.2002002002002,1.27858301986589e-08,"equal_weights","Gaussian"
0.201201201201201,7.30904590368953e-09,"equal_weights","Gaussian"
0.202202202202202,4.14859750522011e-09,"equal_weights","Gaussian"
0.203203203203203,2.33803371640108e-09,"equal_weights","Gaussian"
0.204204204204204,1.30830527719857e-09,"equal_weights","Gaussian"
0.205205205205205,7.26902683405277e-10,"equal_weights","Gaussian"
0.206206206206206,4.01007325704276e-10,"equal_weights","Gaussian"
0.207207207207207,2.19653028935094e-10,"equal_weights","Gaussian"
0.208208208208208,1.19462319221659e-10,"equal_weights","Gaussian"
0.209209209209209,6.45109656386856e-11,"equal_weights","Gaussian"
0.21021021021021,3.45895569389631e-11,"equal_weights","Gaussian"
0.211211211211211,1.8414728113127e-11,"equal_weights","Gaussian"
0.212212212212212,9.73407030052073e-12,"equal_weights","Gaussian"
0.213213213213213,5.10895998714871e-12,"equal_weights","Gaussian"
0.214214214214214,2.66243724330686e-12,"equal_weights","Gaussian"
0.215215215215215,1.37763800012743e-12,"equal_weights","Gaussian"
0.216216216216216,7.07782308667814e-13,"equal_weights","Gaussian"
0.217217217217217,3.61054820709268e-13,"equal_weights","Gaussian"
0.218218218218218,1.82875467077757e-13,"equal_weights","Gaussian"
0.219219219219219,9.19700884707271e-14,"equal_weights","Gaussian"
0.22022022022022,4.59247304193903e-14,"equal_weights","Gaussian"
0.221221221221221,2.27696042594881e-14,"equal_weights","Gaussian"
0.222222222222222,1.12091635257123e-14,"equal_weights","Gaussian"
0.223223223223223,5.47898085431593e-15,"equal_weights","Gaussian"
0.224224224224224,2.6591033443644e-15,"equal_weights","Gaussian"
0.225225225225225,1.28138461447377e-15,"equal_weights","Gaussian"
0.226226226226226,6.13101882382618e-16,"equal_weights","Gaussian"
0.227227227227227,2.91269257975202e-16,"equal_weights","Gaussian"
0.228228228228228,1.3739328417911e-16,"equal_weights","Gaussian"
0.229229229229229,6.43495057705652e-17,"equal_weights","Gaussian"
0.23023023023023,2.99249740237554e-17,"equal_weights","Gaussian"
0.231231231231231,1.38175550648457e-17,"equal_weights","Gaussian"
0.232232232232232,6.33486670869469e-18,"equal_weights","Gaussian"
0.233233233233233,2.88371684445523e-18,"equal_weights","Gaussian"
0.234234234234234,1.30339665662611e-18,"equal_weights","Gaussian"
0.235235235235235,5.84937475631181e-19,"equal_weights","Gaussian"
0.236236236236236,2.60646048908023e-19,"equal_weights","Gaussian"
0.237237237237237,1.15319221212212e-19,"equal_weights","Gaussian"
0.238238238238238,5.06595247421846e-20,"equal_weights","Gaussian"
0.239239239239239,2.20967996030165e-20,"equal_weights","Gaussian"
0.24024024024024,9.56988014098273e-21,"equal_weights","Gaussian"
0.241241241241241,4.11521448266283e-21,"equal_weights","Gaussian"
0.242242242242242,1.75706289551094e-21,"equal_weights","Gaussian"
0.243243243243243,7.44888030270546e-22,"equal_weights","Gaussian"
0.244244244244244,3.13547641925851e-22,"equal_weights","Gaussian"
0.245245245245245,1.31046352617687e-22,"equal_weights","Gaussian"
0.246246246246246,5.43820020876134e-23,"equal_weights","Gaussian"
0.247247247247247,2.24075462804363e-23,"equal_weights","Gaussian"
0.248248248248248,9.1673173846559e-24,"equal_weights","Gaussian"
0.249249249249249,3.72390924534342e-24,"equal_weights","Gaussian"
0.25025025025025,1.50198212679712e-24,"equal_weights","Gaussian"
0.251251251251251,6.01505075928043e-25,"equal_weights","Gaussian"
0.252252252252252,2.39178800726982e-25,"equal_weights","Gaussian"
0.253253253253253,9.44310735020229e-26,"equal_weights","Gaussian"
0.254254254254254,3.70182620281745e-26,"equal_weights","Gaussian"
0.255255255255255,1.44087391472585e-26,"equal_weights","Gaussian"
0.256256256256256,5.56858416933953e-27,"equal_weights","Gaussian"
0.257257257257257,2.13684220693745e-27,"equal_weights","Gaussian"
0.258258258258258,8.1415852303101e-28,"equal_weights","Gaussian"
0.259259259259259,3.08002576533738e-28,"equal_weights","Gaussian"
0.26026026026026,1.15693399085361e-28,"equal_weights","Gaussian"
0.261261261261261,4.31490926551977e-29,"equal_weights","Gaussian"
0.262262262262262,1.59787797349199e-29,"equal_weights","Gaussian"
0.263263263263263,5.87522371196646e-30,"equal_weights","Gaussian"
0.264264264264264,2.14493463178945e-30,"equal_weights","Gaussian"
0.265265265265265,7.77521792225939e-31,"equal_weights","Gaussian"
0.266266266266266,2.7984653539483e-31,"equal_weights","Gaussian"
0.267267267267267,1.00008325205932e-31,"equal_weights","Gaussian"
0.268268268268268,3.54863416742066e-32,"equal_weights","Gaussian"
0.269269269269269,1.25024509854748e-32,"equal_weights","Gaussian"
0.27027027027027,4.37358878228225e-33,"equal_weights","Gaussian"
0.271271271271271,1.5191112809468e-33,"equal_weights","Gaussian"
0.272272272272272,5.23902035956914e-34,"equal_weights","Gaussian"
0.273273273273273,1.79398760887239e-34,"equal_weights","Gaussian"
0.274274274274274,6.09954791679115e-35,"equal_weights","Gaussian"
0.275275275275275,2.05913448168705e-35,"equal_weights","Gaussian"
0.276276276276276,6.90209020021084e-36,"equal_weights","Gaussian"
0.277277277277277,2.29712911031116e-36,"equal_weights","Gaussian"
0.278278278278278,7.59100077531003e-37,"equal_weights","Gaussian"
0.279279279279279,2.49070057851802e-37,"equal_weights","Gaussian"
0.28028028028028,8.11433368105088e-38,"equal_weights","Gaussian"
0.281281281281281,2.62478091635178e-38,"equal_weights","Gaussian"
0.282282282282282,8.43028218992857e-39,"equal_weights","Gaussian"
0.283283283283283,2.68843796693617e-39,"equal_weights","Gaussian"
0.284284284284284,8.51268931468082e-40,"equal_weights","Gaussian"
0.285285285285285,2.67634688467012e-40,"equal_weights","Gaussian"
0.286286286286286,8.35462337090892e-41,"equal_weights","Gaussian"
0.287287287287287,2.58952558554084e-41,"equal_weights","Gaussian"
0.288288288288288,7.96934066005139e-42,"equal_weights","Gaussian"
0.289289289289289,2.43519325708673e-42,"equal_weights","Gaussian"
0.29029029029029,7.38844983386243e-43,"equal_weights","Gaussian"
0.291291291291291,2.22577920581371e-43,"equal_weights","Gaussian"
0.292292292292292,6.65763050028076e-44,"equal_weights","Gaussian"
0.293293293293293,1.97727079126309e-44,"equal_weights","Gaussian"
0.294294294294294,5.83071037096484e-45,"equal_weights","Gaussian"
0.295295295295295,1.7072048782983e-45,"equal_weights","Gaussian"
0.296296296296296,4.96316453008216e-46,"equal_weights","Gaussian"
0.297297297297297,1.43265149472642e-46,"equal_weights","Gaussian"
0.298298298298298,4.10611678758892e-47,"equal_weights","Gaussian"
0.299299299299299,1.16850585648646e-47,"equal_weights","Gaussian"
0.3003003003003,3.30171319020257e-48,"equal_weights","Gaussian"
0.301301301301301,9.26310637821597e-49,"equal_weights","Gaussian"
0.302302302302302,2.58037493050763e-49,"equal_weights","Gaussian"
0.303303303303303,7.13703508485429e-50,"equal_weights","Gaussian"
0.304304304304304,1.96002542531033e-50,"equal_weights","Gaussian"
0.305305305305305,5.34459048121374e-51,"equal_weights","Gaussian"
0.306306306306306,1.44702494590466e-51,"equal_weights","Gaussian"
0.307307307307307,3.88997184517259e-52,"equal_weights","Gaussian"
0.308308308308308,1.03830693161847e-52,"equal_weights","Gaussian"
0.309309309309309,2.75178123098753e-53,"equal_weights","Gaussian"
0.31031031031031,7.24120613121134e-54,"equal_weights","Gaussian"
0.311311311311311,1.89198100674947e-54,"equal_weights","Gaussian"
0.312312312312312,4.90830441043528e-55,"equal_weights","Gaussian"
0.313313313313313,1.26431433603174e-55,"equal_weights","Gaussian"
0.314314314314314,3.2336088943273e-56,"equal_weights","Gaussian"
0.315315315315315,8.21161869068405e-57,"equal_weights","Gaussian"
0.316316316316316,2.07051753986402e-57,"equal_weights","Gaussian"
0.317317317317317,5.18367671704203e-58,"equal_weights","Gaussian"
0.318318318318318,1.28856330325297e-58,"equal_weights","Gaussian"
0.319319319319319,3.18040527284263e-59,"equal_weights","Gaussian"
0.32032032032032,7.79413683609066e-60,"equal_weights","Gaussian"
0.321321321321321,1.89654190431577e-60,"equal_weights","Gaussian"
0.322322322322322,4.58211215670475e-61,"equal_weights","Gaussian"
0.323323323323323,1.0992028431685e-61,"equal_weights","Gaussian"
0.324324324324324,2.6181759328326e-62,"equal_weights","Gaussian"
0.325325325325325,6.19196745698506e-63,"equal_weights","Gaussian"
0.326326326326326,1.45400988638975e-63,"equal_weights","Gaussian"
0.327327327327327,3.3901187361403e-64,"equal_weights","Gaussian"
0.328328328328328,7.84822263786083e-65,"equal_weights","Gaussian"
0.329329329329329,1.80400017521712e-65,"equal_weights","Gaussian"
0.33033033033033,4.11728274012976e-66,"equal_weights","Gaussian"
0.331331331331331,9.33025822521313e-67,"equal_weights","Gaussian"
0.332332332332332,2.09935310024815e-67,"equal_weights","Gaussian"
0.333333333333333,4.69014396403068e-68,"equal_weights","Gaussian"
0.334334334334334,1.04038890448266e-68,"equal_weights","Gaussian"
0.335335335335335,2.29146962998456e-69,"equal_weights","Gaussian"
0.336336336336336,5.01119560315983e-70,"equal_weights","Gaussian"
0.337337337337337,1.08812167101194e-70,"equal_weights","Gaussian"
0.338338338338338,2.34596981621694e-71,"equal_weights","Gaussian"
0.339339339339339,5.02199453623118e-72,"equal_weights","Gaussian"
0.34034034034034,1.06742877780219e-72,"equal_weights","Gaussian"
0.341341341341341,2.2527366981401e-73,"equal_weights","Gaussian"
0.342342342342342,4.72053058961247e-74,"equal_weights","Gaussian"
0.343343343343343,9.82155050062612e-75,"equal_weights","Gaussian"
0.344344344344344,2.02898178093621e-75,"equal_weights","Gaussian"
0.345345345345345,4.16183728019639e-76,"equal_weights","Gaussian"
0.346346346346346,8.47619423999137e-77,"equal_weights","Gaussian"
0.347347347347347,1.7140581846738e-77,"equal_weights","Gaussian"
0.348348348348348,3.44158955901367e-78,"equal_weights","Gaussian"
0.349349349349349,6.86122160194741e-79,"equal_weights","Gaussian"
0.35035035035035,1.35816543184942e-79,"equal_weights","Gaussian"
0.351351351351351,2.6693944572065e-80,"equal_weights","Gaussian"
0.352352352352352,5.20932786129794e-81,"equal_weights","Gaussian"
0.353353353353353,1.00939113083225e-81,"equal_weights","Gaussian"
0.354354354354354,1.94198616991126e-82,"equal_weights","Gaussian"
0.355355355355355,3.70972431409278e-83,"equal_weights","Gaussian"
0.356356356356356,7.03632670017824e-84,"equal_weights","Gaussian"
0.357357357357357,1.3251322101152e-84,"equal_weights","Gaussian"
0.358358358358358,2.4778857654528e-85,"equal_weights","Gaussian"
0.359359359359359,4.60057596929139e-86,"equal_weights","Gaussian"
0.36036036036036,8.48109617056834e-87,"equal_weights","Gaussian"
0.361361361361361,1.55238924278515e-87,"equal_weights","Gaussian"
0.362362362362362,2.82135748012869e-88,"equal_weights","Gaussian"
0.363363363363363,5.09125048778307e-89,"equal_weights","Gaussian"
0.364364364364364,9.12220164387074e-90,"equal_weights","Gaussian"
0.365365365365365,1.62286998015262e-90,"equal_weights","Gaussian"
0.366366366366366,2.86666299993542e-91,"equal_weights","Gaussian"
0.367367367367367,5.02780482944251e-92,"equal_weights","Gaussian"
0.368368368368368,8.75566297111915e-93,"equal_weights","Gaussian"
0.369369369369369,1.51393948808394e-93,"equal_weights","Gaussian"
0.37037037037037,2.59918297165151e-94,"equal_weights","Gaussian"
0.371371371371371,4.43071734001743e-95,"equal_weights","Gaussian"
0.372372372372372,7.49928903125348e-96,"equal_weights","Gaussian"
0.373373373373373,1.26030307212517e-96,"equal_weights","Gaussian"
0.374374374374374,2.10299748429769e-97,"equal_weights","Gaussian"
0.375375375375375,3.48426651264025e-98,"equal_weights","Gaussian"
0.376376376376376,5.73182386276377e-99,"equal_weights","Gaussian"
0.377377377377377,9.36231309970153e-100,"equal_weights","Gaussian"
0.378378378378378,1.5183865259884e-100,"equal_weights","Gaussian"
0.379379379379379,2.44506481988225e-101,"equal_weights","Gaussian"
0.38038038038038,3.90937443164095e-102,"equal_weights","Gaussian"
0.381381381381381,6.20630357720394e-103,"equal_weights","Gaussian"
0.382382382382382,9.78290006814109e-104,"equal_weights","Gaussian"
0.383383383383383,1.53112650666748e-104,"equal_weights","Gaussian"
0.384384384384384,2.37937770706364e-105,"equal_weights","Gaussian"
0.385385385385385,3.67133958553538e-106,"equal_weights","Gaussian"
0.386386386386386,5.6246380602512e-107,"equal_weights","Gaussian"
0.387387387387387,8.55605289964148e-108,"equal_weights","Gaussian"
0.388388388388388,1.29229360822584e-108,"equal_weights","Gaussian"
0.389389389389389,1.93801791360957e-109,"equal_weights","Gaussian"
0.39039039039039,2.88578009361348e-110,"equal_weights","Gaussian"
0.391391391391391,4.26655683272537e-111,"equal_weights","Gaussian"
0.392392392392392,6.26326363145034e-112,"equal_weights","Gaussian"
0.393393393393393,9.12919965197841e-113,"equal_weights","Gaussian"
0.394394394394394,1.32121523608724e-113,"equal_weights","Gaussian"
0.395395395395395,1.89855549886405e-114,"equal_weights","Gaussian"
0.396396396396396,2.70883078411513e-115,"equal_weights","Gaussian"
0.397397397397397,3.83750815163412e-116,"equal_weights","Gaussian"
0.398398398398398,5.39790952795928e-117,"equal_weights","Gaussian"
0.399399399399399,7.53894798665584e-118,"equal_weights","Gaussian"
0.4004004004004,1.04545356582155e-118,"equal_weights","Gaussian"
0.401401401401401,1.43948652888649e-119,"equal_weights","Gaussian"
0.402402402402402,1.96797382236156e-120,"equal_weights","Gaussian"
0.403403403403403,2.67140592556196e-121,"equal_weights","Gaussian"
0.404404404404404,3.60055382990523e-122,"equal_weights","Gaussian"
0.405405405405405,4.81845255379252e-123,"equal_weights","Gaussian"
0.406406406406406,6.40257568798755e-124,"equal_weights","Gaussian"
0.407407407407407,8.44715981643427e-125,"equal_weights","Gaussian"
0.408408408408408,1.10656150046888e-125,"equal_weights","Gaussian"
0.409409409409409,1.43929314475194e-126,"equal_weights","Gaussian"
0.41041041041041,1.85879635901822e-127,"equal_weights","Gaussian"
0.411411411411411,2.38354428252891e-128,"equal_weights","Gaussian"
0.412412412412412,3.03475399693946e-129,"equal_weights","Gaussian"
0.413413413413413,3.83647714046528e-130,"equal_weights","Gaussian"
0.414414414414414,4.81560207642688e-131,"equal_weights","Gaussian"
0.415415415415415,6.0017434444898e-132,"equal_weights","Gaussian"
0.416416416416416,7.42699473426812e-133,"equal_weights","Gaussian"
0.417417417417417,9.12552082933869e-134,"equal_weights","Gaussian"
0.418418418418418,1.11329705685291e-134,"equal_weights","Gaussian"
0.419419419419419,1.34856944868881e-135,"equal_weights","Gaussian"
0.42042042042042,1.62197601545175e-136,"equal_weights","Gaussian"
0.421421421421421,1.93697669122199e-137,"equal_weights","Gaussian"
0.422422422422422,2.29674731243599e-138,"equal_weights","Gaussian"
0.423423423423423,2.70402619561236e-139,"equal_weights","Gaussian"
0.424424424424424,3.1609485558708e-140,"equal_weights","Gaussian"
0.425425425425425,3.66887416443042e-141,"equal_weights","Gaussian"
0.426426426426426,4.22821498200644e-142,"equal_weights","Gaussian"
0.427427427427427,4.83827066753285e-143,"equal_weights","Gaussian"
0.428428428428428,5.49708073787793e-144,"equal_weights","Gaussian"
0.429429429429429,6.20130263721763e-145,"equal_weights","Gaussian"
0.43043043043043,6.94612497045032e-146,"equal_weights","Gaussian"
